text,created_at,author,uri,has_images,reply_to,date,time,language,hour,weekday,time_of_day,sentiment,row_id
Need to empower  so they can escape violence Need to eliminate subordination not allow culture to be used as an excuse,2024-03-12T21:22:39Z,did:plc:2pdsoq5tcwsxyou3xrtwm7fd,at://did:plc:2pdsoq5tcwsxyou3xrtwm7fd/app.bsky.feed.post/3lbw5s2r3nu22,FALSE,at://did:plc:2pdsoq5tcwsxyou3xrtwm7fd/app.bsky.feed.post/3lbw54h5url2y,2024-03-12,21:22:39,en,21,Tuesday,Evening,-0.5427,2273
Beautiful evening colours out back but will we get more colour later  ,2024-05-10T20:53:25Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwregjaqx2k,TRUE,NA,2024-05-10,20:53:25,en,20,Friday,Evening,0.3506,2274
"Three in five genZers say theyd like to be less connected to the digital world Should we start thinking in the longterm about how well reach everyone whos binning their smartphone
",2024-05-01T20:38:00Z,did:plc:destjjangvbxny3vbqy7ewml,at://did:plc:destjjangvbxny3vbqy7ewml/app.bsky.feed.post/3lbwnp4a3vm2q,FALSE,NA,2024-05-01,20:38:00,en,20,Wednesday,Evening,0.5719,2275
Joint statement on the Lebanon ceasefire from the US and French Presidents ,2024-11-26T22:04:48Z,did:plc:qpfadbv3djfgmeyf7a5mlnmv,at://did:plc:qpfadbv3djfgmeyf7a5mlnmv/app.bsky.feed.post/3lbw7d6pss32c,TRUE,NA,2024-11-26,22:04:48,en,22,Tuesday,Evening,0,2276
" An unnamed employee overseeing accounting for small package shipping expenses misplaced millions over three years

The employee has since been let go but that leaves Macys in one hell of a rut",2024-11-26T22:05:07Z,did:plc:w76pxtbjqxcfniks7jmipvoz,at://did:plc:w76pxtbjqxcfniks7jmipvoz/app.bsky.feed.post/3lbw6v42tew2i,FALSE,at://did:plc:w76pxtbjqxcfniks7jmipvoz/app.bsky.feed.post/3lbw6v3u52v24,2024-11-26,22:05:07,en,22,Tuesday,Evening,-0.8126,2277
Profit and deny support ,2024-10-04T19:00:18Z,did:plc:nkbqbwz7lol24lmqrycaeb52,at://did:plc:nkbqbwz7lol24lmqrycaeb52/app.bsky.feed.post/3lbwhjiocpo22,FALSE,NA,2024-10-04,19:00:18,en,19,Friday,Evening,0.4939,2278
July   A painting commissioned for the UK House of Commons that depicts the seating of its first woman memberLady Astor in draws a petition of protest because the work by Charles Sims depicts living people The work also shows Lord Balfour and David Lloyd George,2024-07-29T19:42:39Z,did:plc:t7wnxgjye6hhend6qfsxeghr,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbwkljypnh2q,TRUE,NA,2024-07-29,19:42:39,en,19,Monday,Evening,-0.25,2279
We saw at least two individual roadrunners in conversation with each other We may have seen three or four roadrunners depending on how fast those first two were moving I couldnt get their weird little dinosaur noises on video,2024-06-09T18:28:10Z,did:plc:xn7qc2nkf7fnllw5pnxfw6vy,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwun6hgz322,FALSE,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwtzo3cac27,2024-06-09,18:28:10,en,18,Sunday,Evening,0.1326,2280
"Many Finns are now asking critically whether it is right for Russia to monitor compliance with an international agreement while breaking international law every day only a few thousand kilometers away

",2024-03-18T19:42:11Z,did:plc:nkbqbwz7lol24lmqrycaeb52,at://did:plc:nkbqbwz7lol24lmqrycaeb52/app.bsky.feed.post/3lbwc6jc3fs23,FALSE,NA,2024-03-18,19:42:11,en,19,Monday,Evening,0.4939,2281
"He claims he is moving the companies in a protest of California legislation to protect transgender children 

 

Elon Musk Says He",2024-07-16T21:17:56Z,did:plc:cctcyycmoanrgljrd5zdyhyw,at://did:plc:cctcyycmoanrgljrd5zdyhyw/app.bsky.feed.post/3lbwqkup6ep2e,FALSE,NA,2024-07-16,21:17:56,en,21,Tuesday,Evening,0.15310000000000001,2282
I got all my errands done today All of them It took me till a little bit after noon but now I get to stay in my house with the shades drawn and the air conditioning on until my evening engagement ,2024-06-08T19:34:22Z,did:plc:xn7qc2nkf7fnllw5pnxfw6vy,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwtzovkds2k,FALSE,NA,2024-06-08,19:34:22,en,19,Saturday,Evening,0.61240000000000006,2283
Need the Lord of Misrule to go for a walk with me,2024-01-05T22:00:00Z,did:plc:l73owxvcclp52s7hgjvihaoj,at://did:plc:l73owxvcclp52s7hgjvihaoj/app.bsky.feed.post/3lbwpgzgct42y,FALSE,NA,2024-01-05,22:00:00,en,22,Friday,Evening,0,2284
Heres a link to request it,2024-09-07T23:32:24Z,did:plc:zwvvhna4ucqumdxvwqasu5lf,at://did:plc:zwvvhna4ucqumdxvwqasu5lf/app.bsky.feed.post/3lbwlu7ptga2d,FALSE,at://did:plc:zwvvhna4ucqumdxvwqasu5lf/app.bsky.feed.post/3lbwch5ystg2k,2024-09-07,23:32:24,en,23,Saturday,Evening,0,2285
The first of many  a single flowering Bloody Cranesbill in Druridge Bay   ,2024-05-12T19:44:47Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwp5lch7h2c,TRUE,NA,2024-05-12,19:44:47,en,19,Sunday,Evening,-0.4404,2286
"This time next year Ill be preparing to start a new position

Im committed to making some moves over the next  days yall",2024-07-22T22:09:02Z,did:plc:2vhm7n4xooo65tehcbomhoks,at://did:plc:2vhm7n4xooo65tehcbomhoks/app.bsky.feed.post/3lbwnpr6lp72t,FALSE,NA,2024-07-22,22:09:02,en,22,Monday,Evening,-0.1779,2287
"Who will make a bid for TikTok and why
",2024-05-02T19:19:00Z,did:plc:destjjangvbxny3vbqy7ewml,at://did:plc:destjjangvbxny3vbqy7ewml/app.bsky.feed.post/3lbwnp3ylyu2k,FALSE,NA,2024-05-02,19:19:00,en,19,Thursday,Evening,0,2288
"I had a strong urge to climb a tree
and I climbed",2024-06-03T21:39:55Z,did:plc:vxhciymvsjq3xjfnm7qvjnmu,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwuw55lpb2g,TRUE,NA,2024-06-03,21:39:55,en,21,Monday,Evening,0.5106,2289
Passaic NJ Daily News,2024-07-31T19:42:40Z,did:plc:t7wnxgjye6hhend6qfsxeghr,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbw7mw7xbu25,TRUE,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbw6ifa5ju2i,2024-07-31,19:42:40,en,19,Wednesday,Evening,0,2290
"HARLEEN QUINZEL

Returned to one of my favourite girls And you could do the same with my special Harley Quinn pack on my Pwtr

  ",2024-11-11T20:43:52Z,did:plc:znjh72tdgfursgk3nmhdbyep,at://did:plc:znjh72tdgfursgk3nmhdbyep/app.bsky.feed.post/3lbwp6wa2rz2a,TRUE,NA,2024-11-11,20:43:52,en,20,Monday,Evening,0.4019,2291
The timeline reflects whats going on in my mind,2024-06-18T20:01:03Z,did:plc:xn7qc2nkf7fnllw5pnxfw6vy,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwe2v2hue2v,TRUE,NA,2024-06-18,20:01:03,en,20,Tuesday,Evening,0,2292
Austerity measures have led to cutting spending on services for women to combat VAW States are walking the talk,2024-03-12T21:42:27Z,did:plc:2pdsoq5tcwsxyou3xrtwm7fd,at://did:plc:2pdsoq5tcwsxyou3xrtwm7fd/app.bsky.feed.post/3lbwfgaljzn2s,FALSE,at://did:plc:2pdsoq5tcwsxyou3xrtwm7fd/app.bsky.feed.post/3lbwe5noddb2d,2024-03-12,21:42:27,en,21,Tuesday,Evening,-0.4404,2293
Was very impressed by Small Things Like These did such a good job of capturing the s that I could smell the sets And its portrayal of the fear of the nuns as primarily economic at that point explains why church power collapsed so rapidly in the following decade,2024-11-04T19:24:47Z,did:plc:hlgj2j5au53z3pibuvoh27zq,at://did:plc:hlgj2j5au53z3pibuvoh27zq/app.bsky.feed.post/3lbw47hfqnz2j,TRUE,NA,2024-11-04,19:24:47,en,19,Monday,Evening,0.5413,2294
"Cycling the  and onto the   km off road by ebike in Ireland via   and  video at 
",2024-09-18T18:12:24Z,did:plc:hlgj2j5au53z3pibuvoh27zq,at://did:plc:hlgj2j5au53z3pibuvoh27zq/app.bsky.feed.post/3lbw5uy7jc32c,TRUE,NA,2024-09-18,18:12:24,en,18,Wednesday,Evening,0,2295
"So that means Im biking to th  Corona or 

Decided on th but wanted to also stop by ZCycles at Collins to check on my other bike

How would you  from here to th  Corona",2024-02-15T20:33:36Z,did:plc:3ssmzw4up6gp6bage6gyk57z,at://did:plc:3ssmzw4up6gp6bage6gyk57z/app.bsky.feed.post/3lbwmq6giso2w,TRUE,at://did:plc:3ssmzw4up6gp6bage6gyk57z/app.bsky.feed.post/3lbwmk3ljwy2n,2024-02-15,20:33:36,en,20,Thursday,Evening,-0.4215,2296
I am now listening to  by Verandah,2024-11-27T22:36:01Z,did:plc:3p4vo44pdcwv33imdamf64gt,at://did:plc:3p4vo44pdcwv33imdamf64gt/app.bsky.feed.post/3lbwrlcbxso26,FALSE,NA,2024-11-27,22:36:01,en,22,Wednesday,Evening,0,2297
,2024-08-04T23:36:41Z,did:plc:2vhm7n4xooo65tehcbomhoks,at://did:plc:2vhm7n4xooo65tehcbomhoks/app.bsky.feed.post/3lbw72fax5w2p,FALSE,at://did:plc:2vhm7n4xooo65tehcbomhoks/app.bsky.feed.post/3lbw675a7sr2p,2024-08-04,23:36:41,en,23,Sunday,Evening,0,2298
Its spooky season  Dine if you dare in our haunted Fishermans Hut  or enjoy autumnal surroundings in the Fishermans Cabin or Main Deck  ,2024-10-15T18:30:00Z,did:plc:6ykrsjl7of4bmdxcqw6ohcth,at://did:plc:6ykrsjl7of4bmdxcqw6ohcth/app.bsky.feed.post/3lbwkoxzutj2r,FALSE,NA,2024-10-15,18:30:00,en,18,Tuesday,Evening,0.0258,2299
They decide to wander slowly back note that they must have passed at least one of many signs about keeping dogs under control in order to reach this beach,2024-05-20T20:21:42Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwo23zjeq2a,TRUE,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwnhoiepr2m,2024-05-20,20:21:42,en,20,Monday,Evening,0.0258,2300
Supreme  next ,2024-06-19T18:09:05Z,did:plc:nkbqbwz7lol24lmqrycaeb52,at://did:plc:nkbqbwz7lol24lmqrycaeb52/app.bsky.feed.post/3lbwcmk4p3u22,FALSE,NA,2024-06-19,18:09:05,en,18,Wednesday,Evening,0.5574,2301
have benefited from events to spread baseless falsehoods as their followersengagement skyrocket,2024-07-24T20:54:41Z,did:plc:cctcyycmoanrgljrd5zdyhyw,at://did:plc:cctcyycmoanrgljrd5zdyhyw/app.bsky.feed.post/3lbwelgbysz2v,FALSE,at://did:plc:cctcyycmoanrgljrd5zdyhyw/app.bsky.feed.post/3lbwdjboyo62w,2024-07-24,20:54:41,en,20,Wednesday,Evening,0,2302
Despite the Ceasefire Agreement which appears to Imminent since this morning Hezbollah has launched over  Rockets Missiles and Drones against Northern Israel with Red Alerts continuing now in the Western Galilee near the City of Acre ,2024-11-26T20:03:12Z,did:plc:qpfadbv3djfgmeyf7a5mlnmv,at://did:plc:qpfadbv3djfgmeyf7a5mlnmv/app.bsky.feed.post/3lbw7cfoo2q27,TRUE,NA,2024-11-26,20:03:12,en,20,Tuesday,Evening,-0.2796,2303
 on Monday November th over Australia ,2024-11-26T23:05:38Z,did:plc:bz6quosbd2ptnqgk6oavpyqi,at://did:plc:bz6quosbd2ptnqgk6oavpyqi/app.bsky.feed.post/3lbw7cheug32l,TRUE,NA,2024-11-26,23:05:38,en,23,Tuesday,Evening,0,2304
Started counting Pyramidal Orchids at Buston Links yesterday  ran out of time at  spikes     ,2024-06-23T19:16:40Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbw7qeropb2a,TRUE,NA,2024-06-23,19:16:40,en,19,Sunday,Evening,0,2305
 I havent been able to open links in newsletters sent through you for weeks Help,2024-02-05T19:55:09Z,did:plc:2ipnuxprp5of2dsl32lt4jtf,at://did:plc:2ipnuxprp5of2dsl32lt4jtf/app.bsky.feed.post/3lbw63g2mvo2x,FALSE,NA,2024-02-05,19:55:09,en,19,Monday,Evening,0.4019,2306
I wrote about finally winning during Winning Time ,2024-11-06T19:02:18Z,did:plc:2ao5yl67p4kgm2pp3vqxxemi,at://did:plc:2ao5yl67p4kgm2pp3vqxxemi/app.bsky.feed.post/3lbwsrjjdd22x,FALSE,NA,2024-11-06,19:02:18,en,19,Wednesday,Evening,0.7783,2307
It was lovely at the park today despite being hot as shit,2024-06-09T18:26:28Z,did:plc:xn7qc2nkf7fnllw5pnxfw6vy,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwtgbz4dd27,TRUE,NA,2024-06-09,18:26:28,en,18,Sunday,Evening,0.0516,2308
Interceptions seen in the Sky over Northwestern Israel as the Israeli Air Force states that  SurfacetoSurface Missiles fired from Lebanon were Shot Down ,2024-11-26T20:25:37Z,did:plc:qpfadbv3djfgmeyf7a5mlnmv,at://did:plc:qpfadbv3djfgmeyf7a5mlnmv/app.bsky.feed.post/3lbw7cyqjgv2p,FALSE,NA,2024-11-26,20:25:37,en,20,Tuesday,Evening,-0.5574,2309
Status quo Germany is not a constructive force ,2024-11-06T20:04:06Z,did:plc:nkbqbwz7lol24lmqrycaeb52,at://did:plc:nkbqbwz7lol24lmqrycaeb52/app.bsky.feed.post/3lbwhso6jfx27,FALSE,NA,2024-11-06,20:04:06,en,20,Wednesday,Evening,0,2310
Its a bit of a race Either the sun or humans will win,2024-11-26T20:51:51Z,did:plc:fsdkmfyumulmzzl6qifeeyjr,at://did:plc:fsdkmfyumulmzzl6qifeeyjr/app.bsky.feed.post/3lbuw4furhs23,FALSE,at://did:plc:62gdkmpwa7xme36getyqnem3/app.bsky.feed.post/3lbvjhvcdyk2b,2024-11-26,20:51:51,en,20,Tuesday,Evening,0.5859,2311
,2024-07-11T22:32:31Z,did:plc:jof6r627gef5ctjymmrn2sir,at://did:plc:jof6r627gef5ctjymmrn2sir/app.bsky.feed.post/3lbwhpiayht2a,FALSE,at://did:plc:jof6r627gef5ctjymmrn2sir/app.bsky.feed.post/3lbwgsroiyq2k,2024-07-11,22:32:31,en,22,Thursday,Evening,0,2312
July   John Quinn a patron and collector of modern art who organized the  Armory show that introduced Cubism to the US public dies at  in Fostoria Ohio He held works by thenobscure artists such as Van Gogh  the rough manuscript of Eliots The Waste Land,2024-07-28T18:38:34Z,did:plc:t7wnxgjye6hhend6qfsxeghr,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbwpnwe7za2j,TRUE,NA,2024-07-28,18:38:34,en,18,Sunday,Evening,-0.4215,2313
"Tried to base their designs on the room for Simaris and on the Orbiter ship for Ordis with its additional parts as mech
I wasnt in Warframe for  years and lost access to my old account Its a pity cuz I miss a little my Frost and Limbo that you could create without Duviri",2024-04-26T19:20:22Z,did:plc:vxhciymvsjq3xjfnm7qvjnmu,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwunpu2r62h,FALSE,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwunn7k6i2e,2024-04-26,19:20:22,en,19,Friday,Evening,-0.4588,2314
After yesterdays rainsoaked day today was bright sunny  in the low s Orville loved getting out  about for  ,2024-03-03T21:14:22Z,did:plc:ciii3453va3bi6ttj7zcvc4p,at://did:plc:ciii3453va3bi6ttj7zcvc4p/app.bsky.feed.post/3lbw63ofoiu2p,TRUE,NA,2024-03-03,21:14:22,en,21,Sunday,Evening,0.8176,2315
Based on that line from Immaru on a patrol,2024-07-23T23:04:01Z,did:plc:vxhciymvsjq3xjfnm7qvjnmu,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwv3irpbl2z,TRUE,NA,2024-07-23,23:04:01,en,23,Tuesday,Evening,0,2316
letting a few friends upload to community archive tonight as a test full release a bit later days to a week,2024-08-20T21:03:25Z,did:plc:zwvvhna4ucqumdxvwqasu5lf,at://did:plc:zwvvhna4ucqumdxvwqasu5lf/app.bsky.feed.post/3lbwr7tzm5f2d,FALSE,NA,2024-08-20,21:03:25,en,21,Tuesday,Evening,0.4767,2317
And authoritarianism over the freedom of speech of his own Labour Party MPs He was MISTER LEGAL FOR LIBERTY,2024-05-01T23:52:05Z,did:plc:jof6r627gef5ctjymmrn2sir,at://did:plc:jof6r627gef5ctjymmrn2sir/app.bsky.feed.post/3lbwur4r6u42k,FALSE,at://did:plc:jof6r627gef5ctjymmrn2sir/app.bsky.feed.post/3lbwu5r3lxv27,2024-05-01,23:52:05,en,23,Wednesday,Evening,0.9226,2318
"This wont be a popular tweet but this to me sums up the state of race relations in the UK 

Black and brown women crying to be heard and white men saying its all alright and havent we made progress Tell that to ",2024-03-16T23:23:07Z,did:plc:j3sadb6dggiiksg2kc73i7gg,at://did:plc:j3sadb6dggiiksg2kc73i7gg/app.bsky.feed.post/3lbw63o4d5t24,TRUE,NA,2024-03-16,23:23:07,en,23,Saturday,Evening,-0.7441,2319
Evening walk This ere be Goshawk country,2024-06-06T20:34:06Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwejfcdwi2w,TRUE,NA,2024-06-06,20:34:06,en,20,Thursday,Evening,0,2320
Boulmer  no hordes of migrants this evening despite easterlies and rain Two each of Lesser Whitethroat Whimbrel Little Tern  Rb Merganser  Wheatears ,2024-05-03T19:35:18Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwtjgt7yr2n,TRUE,NA,2024-05-03,19:35:18,en,19,Friday,Evening,-0.296,2321
 reflecting on a challenging few weeks and the year ahead,2024-02-24T19:56:53Z,did:plc:j3sadb6dggiiksg2kc73i7gg,at://did:plc:j3sadb6dggiiksg2kc73i7gg/app.bsky.feed.post/3lbwbtak5st2n,TRUE,NA,2024-02-24,19:56:53,en,19,Saturday,Evening,0.15310000000000001,2322
"Long time ago my friend made a joke and said that it was cringe but it was too unexpected for me and bc of this funny so I drew it on the first
Me saying about drawing something comforting and then there is the Bandits hat",2024-06-13T18:29:46Z,did:plc:vxhciymvsjq3xjfnm7qvjnmu,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwuwun3u625,FALSE,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwuwrim4t2t,2024-06-13,18:29:46,en,18,Thursday,Evening,0.8959,2323
"They really have no shame

Tories choose partner of disgraced exMP Peter Bone in byelection to replace him ",2024-01-07T19:17:01Z,did:plc:j3sadb6dggiiksg2kc73i7gg,at://did:plc:j3sadb6dggiiksg2kc73i7gg/app.bsky.feed.post/3lbwoxfopsn2d,FALSE,NA,2024-01-07,19:17:01,en,19,Sunday,Evening,0.0248,2324
How its scholzing ,2024-10-27T18:04:21Z,did:plc:nkbqbwz7lol24lmqrycaeb52,at://did:plc:nkbqbwz7lol24lmqrycaeb52/app.bsky.feed.post/3lbwhpkdtyw22,FALSE,NA,2024-10-27,18:04:21,en,18,Sunday,Evening,0,2325
A prime minister defending immigration It can happen It just did here in Spain ,2024-10-25T21:37:38Z,did:plc:3rwgqcovgj323cjwvvdxn2cx,at://did:plc:3rwgqcovgj323cjwvvdxn2cx/app.bsky.feed.post/3lbwio7jx4i2d,FALSE,NA,2024-10-25,21:37:38,en,21,Friday,Evening,0,2326
Kansas City Journal,2024-07-30T19:14:46Z,did:plc:t7wnxgjye6hhend6qfsxeghr,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbwfhrjjnk2k,TRUE,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbwea2zmys2z,2024-07-30,19:14:46,en,19,Tuesday,Evening,0,2327
San Francisco Examiner,2024-07-31T20:28:40Z,did:plc:t7wnxgjye6hhend6qfsxeghr,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbw6ie23wz2n,FALSE,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbw5tqujju2q,2024-07-31,20:28:40,en,20,Wednesday,Evening,0,2328
"And a great day was had

Good night  ",2024-11-26T21:09:17Z,did:plc:3yx4ruiaqefjvsagztl2utsv,at://did:plc:3yx4ruiaqefjvsagztl2utsv/app.bsky.feed.post/3lbw6tpnh342s,TRUE,NA,2024-11-26,21:09:17,en,21,Tuesday,Evening,0.7906,2329
We had some thrilling discussions with representatives from  and   during the past  days of our  elective,2024-10-03T20:57:52Z,did:plc:wp6xmz2xi75s6lr2hxy63sg4,at://did:plc:wp6xmz2xi75s6lr2hxy63sg4/app.bsky.feed.post/3lbw6airciy2f,TRUE,NA,2024-10-03,20:57:52,en,20,Thursday,Evening,0.4767,2330
"What a horrible state of affairs 

Care homes in England reject vulnerable children to protect Ofsted ratings ",2024-02-11T22:28:24Z,did:plc:j3sadb6dggiiksg2kc73i7gg,at://did:plc:j3sadb6dggiiksg2kc73i7gg/app.bsky.feed.post/3lbwfucrhfj2y,FALSE,NA,2024-02-11,22:28:24,en,22,Sunday,Evening,-0.3182,2331
" comfort  ergonomic grips for handlebars are easy to fit
",2024-09-25T18:29:44Z,did:plc:hlgj2j5au53z3pibuvoh27zq,at://did:plc:hlgj2j5au53z3pibuvoh27zq/app.bsky.feed.post/3lbw5uwixpu27,TRUE,NA,2024-09-25,18:29:44,en,18,Wednesday,Evening,0.7845,2332
Source ,2024-11-26T22:05:11Z,did:plc:w76pxtbjqxcfniks7jmipvoz,at://did:plc:w76pxtbjqxcfniks7jmipvoz/app.bsky.feed.post/3lbw6vefdyi2n,FALSE,at://did:plc:w76pxtbjqxcfniks7jmipvoz/app.bsky.feed.post/3lbw6vcwiao2r,2024-11-26,22:05:11,en,22,Tuesday,Evening,0,2333
"works
",2024-02-18T20:04:59Z,did:plc:ih2zzzqu2ts42vnqehpwsqd2,at://did:plc:ih2zzzqu2ts42vnqehpwsqd2/app.bsky.feed.post/3lbwsssgmst2b,FALSE,at://did:plc:ih2zzzqu2ts42vnqehpwsqd2/app.bsky.feed.post/3lbws5ekgvl2b,2024-02-18,20:04:59,en,20,Sunday,Evening,0,2334
Someone just subscribed to my  page You should too ,2024-09-08T21:37:52Z,did:plc:suss7wx62qcfwo3wiukydqhr,at://did:plc:suss7wx62qcfwo3wiukydqhr/app.bsky.feed.post/3lbwtetm4f62k,FALSE,NA,2024-09-08,21:37:52,en,21,Sunday,Evening,0,2335
"Who will make a bid for TikTok and why
",2024-05-04T20:04:00Z,did:plc:destjjangvbxny3vbqy7ewml,at://did:plc:destjjangvbxny3vbqy7ewml/app.bsky.feed.post/3lbwn5sksty2q,FALSE,NA,2024-05-04,20:04:00,en,20,Saturday,Evening,0,2336
Part of my morning routine is a saline nasal rinse followed by a prescription and an overthecounter nasal spray Sometimes I wonder if it actually does anything but this morning I forgot to do it and Ive been miserable all day so I guess its been worth it this whole time,2024-06-08T21:33:40Z,did:plc:xn7qc2nkf7fnllw5pnxfw6vy,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwtgcyh552a,FALSE,NA,2024-06-08,21:33:40,en,21,Saturday,Evening,-0.4497,2337
And just preemptively no passing on cost decreases in food is not the same as general deflation,2024-01-29T20:21:58Z,did:plc:7b5ffheuztsnusuo6cqyrj2t,at://did:plc:7b5ffheuztsnusuo6cqyrj2t/app.bsky.feed.post/3lbwsjknzx424,FALSE,at://did:plc:7b5ffheuztsnusuo6cqyrj2t/app.bsky.feed.post/3lbwrund4vv2c,2024-01-29,20:21:58,en,20,Monday,Evening,-0.296,2338
"Extend eBike touring range with batteries fast chargers and technique even when wild camping
",2024-04-30T18:37:19Z,did:plc:hlgj2j5au53z3pibuvoh27zq,at://did:plc:hlgj2j5au53z3pibuvoh27zq/app.bsky.feed.post/3lbwh6lssbp27,FALSE,NA,2024-04-30,18:37:19,en,18,Tuesday,Evening,0.1779,2339
Even by the incredibly low standards of digital media these days this is bad ,2024-02-22T19:28:05Z,did:plc:q4d2r3dxeurap3l4obc3mqas,at://did:plc:q4d2r3dxeurap3l4obc3mqas/app.bsky.feed.post/3lbwoawc5dq2e,TRUE,NA,2024-02-22,19:28:05,en,19,Thursday,Evening,-0.7089,2340
Not a great look for the owner of Time Magazine ,2024-02-28T18:12:56Z,did:plc:q4d2r3dxeurap3l4obc3mqas,at://did:plc:q4d2r3dxeurap3l4obc3mqas/app.bsky.feed.post/3lbwnot2c4z2t,TRUE,NA,2024-02-28,18:12:56,en,18,Wednesday,Evening,-0.5096,2341
"Alice Coltrane composed performed and produced this ode to her man Everything you have done is an empty plastic bottle on the sidewalk in comparison 

",2024-01-05T19:04:46Z,did:plc:l73owxvcclp52s7hgjvihaoj,at://did:plc:l73owxvcclp52s7hgjvihaoj/app.bsky.feed.post/3lbwqv7suii2y,FALSE,NA,2024-01-05,19:04:46,en,19,Friday,Evening,-0.2023,2342
